117272,147.7,125.14,2.5,2.59,2.52,53.14,87.19,S3
117272,147.8,125.05,2.51,2.55,2.53,39.99,87.19,S3
117272,147.9,125.07,2.5,2.57,2.52,39.72,86.58,S3
117272,148,125.02,2.48,2.58,2.5,49.38,87.19,S3
117272,148.1,125.01,2.5,2.53,2.53,34.22,88.1,S3
117272,148.2,125.03,2.51,2.58,2.51,35.96,87.8,S3
117272,148.3,124.98,2.53,2.56,2.55,50.06,88.1,S3
117272,148.4,124.93,2.48,2.58,2.5,60.25,88.1,S3
117272,148.5,125.01,2.53,2.58,2.54,57.7,86.58,S3
117272,148.6,125.02,2.51,2.55,2.52,55.69,85.06,S3
117272,148.7,125.04,2.5,2.51,2.51,61.06,86.28,S3
117272,148.8,125.1,2.48,2.58,2.5,55.69,87.19,S3
117272,148.9,125.17,2.48,2.57,2.51,47.24,89.62,S3
117272,149,125.08,2.49,2.57,2.51,55.56,89.01,S3
117272,149.1,125.1,2.51,2.52,2.52,42.67,89.01,S3
117272,149.2,125.17,2.52,2.52,2.54,47.91,85.98,S3
117272,149.3,125.16,2.56,2.63,2.58,48.04,72.3,S3
117272,149.4,125.09,2.65,2.8,2.67,50.59,61.67,S3
117272,149.5,125.13,2.62,2.75,2.66,50.73,68.05,S3
117272,149.6,125.03,2.52,2.64,2.55,48.71,79.9,S3
117272,149.7,125.12,2.51,2.49,2.53,55.02,89.32,S3
117272,149.8,125.18,2.48,2.51,2.48,67.9,90.84,S3
117272,149.9,125.09,2.47,2.53,2.49,54.08,93.87,S3
117272,150,125.11,2.48,2.54,2.5,86.15,92.35,S3
117272,150.1,125.05,2.5,2.55,2.53,67.63,88.1,S3
117272,150.2,125.05,2.51,2.61,2.54,58.38,85.7,S3
117272,150.3,125.17,2.52,2.6,2.54,53.81,88.71,S3
117272,150.4,124.94,2.55,2.55,2.56,59.45,89.62,S3
117272,150.5,125.04,2.53,2.57,2.55,59.99,83.54,S3
117272,150.6,125.03,2.52,2.64,2.56,43.08,77.77,S3
117272,150.7,125.09,2.51,2.65,2.55,56.9,77.77,S3
117272,150.8,125.07,2.56,2.66,2.59,73.4,83.85,S3
117272,150.9,125.06,2.53,2.59,2.55,70.86,91.44,S3
117272,151,125.13,2.53,2.55,2.55,88.57,94.18,S3
117272,151.1,125.06,2.5,2.58,2.52,67.77,90.23,S3
117272,151.2,125.05,2.5,2.55,2.52,67.63,90.23,S3
117272,151.3,125.09,2.49,2.53,2.51,80.65,92.05,S3
117272,151.4,125.12,2.52,2.56,2.54,77.3,91.14,S3
117272,151.5,125.08,2.49,2.57,2.51,70.18,91.44,S3
117272,151.6,125.05,2.53,2.56,2.56,64.95,82.94,S3
117272,151.7,125.09,2.53,2.72,2.57,44.15,74.73,S3
117272,151.8,125.14,2.59,2.71,2.63,55.42,72.61,S2
117272,151.9,124.99,2.59,2.71,2.62,63.21,75.95,S2
117272,152,125.07,2.53,2.63,2.55,62.67,89.32,S2
117272,152.1,125.08,2.53,2.56,2.56,92.19,98.73,S2
117272,152.2,125.07,2.5,2.52,2.52,93.94,95.7,S2
117272,152.3,125.03,2.5,2.6,2.52,71.39,91.44,S2
117272,152.4,124.93,2.51,2.55,2.53,81.99,93.27,S2
117272,152.5,125.07,2.5,2.54,2.51,97.43,95.12,S2
117272,152.6,125.1,2.52,2.53,2.54,83.6,95.39,S2
117272,152.7,125.05,2.47,2.55,2.5,87.36,94.18,S2
117272,152.8,125.06,2.52,2.57,2.54,78.64,95.7,S2
117272,152.9,125.16,2.58,2.59,2.59,77.83,88.41,S2
117272,153,125.05,2.54,2.71,2.57,62.4,81.72,S2
117272,153.1,125.16,2.56,2.6,2.58,57.84,91.14,S2
117272,153.2,125.1,2.57,2.56,2.58,70.86,96.64,S2
117272,153.3,125.08,2.54,2.56,2.55,85.75,92.66,S2
117272,153.4,125.1,2.5,2.58,2.52,101.72,93.87,S2
117272,153.5,125.11,2.51,2.53,2.53,93.67,97.22,S2
117272,153.6,125.12,2.5,2.55,2.51,96.62,99.34,S2
117272,153.7,125.11,2.55,2.57,2.55,101.05,99.04,S2
117272,153.8,125.21,2.56,2.6,2.58,84.68,94.48,S2
117272,153.9,125.12,2.56,2.68,2.59,55.29,80.81,S2
117272,154,125.2,2.55,2.67,2.58,86.42,83.54,S2
117272,154.1,125.14,2.54,2.58,2.57,92.46,98.13,S2
117272,154.2,125.09,2.46,2.55,2.5,98.23,98.43,S2
117272,154.3,125.18,2.54,2.58,2.55,95.28,95.7,S2
117272,154.4,125.06,2.56,2.54,2.56,81.86,95.09,S2
117272,154.5,125.05,2.52,2.57,2.54,85.35,94.48,S2
117272,154.6,125.04,2.55,2.57,2.55,90.31,96.64,S2
117272,154.7,125.16,2.52,2.56,2.54,81.05,96,S2
117272,154.8,125.1,2.49,2.55,2.52,94.88,95.7,S2
117272,154.9,125.16,2.44,2.53,2.48,108.56,96.3,S2
117272,155,125.28,2.49,2.55,2.52,88.3,99.34,S2
117272,155.1,125.16,2.51,2.56,2.52,76.36,99.04,S2
117272,155.2,125.11,2.55,2.58,2.56,70.32,95.09,S2
117272,155.3,125.09,2.54,2.53,2.55,96.62,91.14,S2
117272,155.4,125.09,2.5,2.58,2.51,60.79,92.35,S2
117272,155.5,125.08,2.54,2.57,2.55,91.52,92.96,S2
117272,155.6,125.13,2.58,2.6,2.6,76.36,86.58,S2
117272,155.7,125.07,2.55,2.74,2.58,66.69,80.2,S2
117272,155.8,125.09,2.55,2.63,2.58,69.78,85.67,S2
117272,155.9,125.07,2.52,2.58,2.54,69.38,90.23,S2
117272,156,125.11,2.6,2.58,2.62,75.82,86.89,S2
117272,156.1,125,2.58,2.72,2.61,53.54,78.08,S2
117272,156.2,125.16,2.55,2.69,2.59,57.97,79.9,S2
117272,156.3,125.11,2.56,2.6,2.59,83.07,90.23,S2
117272,156.4,125.05,2.51,2.59,2.54,83.34,90.84,S2
117272,156.5,125.06,2.48,2.6,2.51,71.39,91.14,S2
117272,156.6,125.13,2.49,2.54,2.51,71.39,89.32,S2
117272,156.7,125.06,2.5,2.57,2.52,53.81,85.98,S2
117272,156.8,125.07,2.51,2.52,2.52,67.23,87.8,S2
117272,156.9,125.08,2.52,2.56,2.55,62.8,89.62,S3
117272,157,125.09,2.52,2.63,2.54,70.18,89.01,S3
117272,157.1,125.1,2.56,2.56,2.57,73.4,88.1,S3
117272,157.2,125.1,2.55,2.62,2.57,60.52,86.58,S3
117272,157.3,125.09,2.52,2.57,2.54,65.89,87.19,S3
117272,157.4,125.04,2.57,2.61,2.57,59.99,84.18,S3
117272,157.5,125.15,2.56,2.64,2.58,47.24,81.42,S3
117272,157.6,125.1,2.55,2.61,2.57,52.6,79.6,S3
117272,157.7,125.05,2.55,2.61,2.57,57.57,79.9,S3
117272,157.8,125.15,2.52,2.62,2.54,62.67,82.94,S3
117272,157.9,125.12,2.56,2.56,2.58,82.93,84.15,S3
117272,158,125.14,2.56,2.58,2.56,62.8,84.76,S3
117272,158.1,125.15,2.55,2.59,2.56,68.17,88.74,S3
117272,158.2,125.18,2.51,2.58,2.54,82.13,89.92,S3
117272,158.3,125.04,2.47,2.58,2.5,77.7,89.32,S3
117272,158.4,125.08,2.49,2.58,2.51,74.75,89.01,S3
117272,158.5,125.13,2.52,2.56,2.54,60.52,88.41,S3
117272,158.6,125.1,2.52,2.54,2.53,76.89,88.41,S3
117272,158.7,125.1,2.49,2.57,2.51,55.56,88.41,S3
117272,158.8,125.15,2.51,2.58,2.53,52.87,87.19,S3
117272,158.9,125.08,2.53,2.57,2.54,49.25,88.1,S3
117272,159,125.09,2.51,2.57,2.53,52.87,85.37,S3
117272,159.1,125.11,2.51,2.61,2.54,55.96,80.51,S3
117272,159.2,125.09,2.52,2.63,2.54,54.75,80.2,S3
117272,159.3,125.11,2.56,2.57,2.57,45.49,85.67,S3
117272,159.4,125.04,2.53,2.58,2.55,56.5,84.15,S3
117272,159.5,125.2,2.51,2.65,2.55,44.42,81.42,S3
117272,159.6,125.14,2.56,2.66,2.59,48.04,77.77,S1
117272,159.7,125.17,2.55,2.65,2.58,50.86,79.6,S1
117272,159.8,125.09,2.55,2.57,2.57,60.25,83.54,S1
117272,159.9,125.16,2.59,2.63,2.61,59.05,82.94,S1
117272,160,125.11,2.54,2.63,2.57,47.64,78.68,S1
117272,160.1,125.21,2.55,2.62,2.57,47.91,77.8,S1
117272,160.2,125.22,2.55,2.64,2.57,43.88,79.29,S1
117272,160.3,125.04,2.56,2.59,2.57,58.64,82.63,S1
117272,160.4,125.07,2.57,2.6,2.57,58.64,82.94,S1
117272,160.5,125.12,2.55,2.59,2.56,62.54,83.54,S1
117272,160.6,125.18,2.54,2.55,2.54,44.82,84.46,S1
117272,160.7,125.14,2.55,2.56,2.56,53.28,85.37,S1
117272,160.8,125.22,2.57,2.62,2.58,41.6,81.42,S1
117272,160.9,125.17,2.57,2.68,2.6,68.84,80.54,S1
117272,161,125.2,2.53,2.62,2.55,42.81,84.15,S1
117272,161.1,125.18,2.54,2.61,2.57,65.08,84.76,S1
117272,161.2,125.14,2.54,2.64,2.57,57.7,80.81,S1
117272,161.3,125.04,2.55,2.68,2.59,62.27,82.33,S1
117272,161.4,125.09,2.54,2.66,2.58,61.06,88.71,S1
117272,161.5,125.04,2.55,2.63,2.58,81.73,92.35,S1
117272,161.6,125.1,2.5,2.55,2.52,77.7,99.98,C4
117272,161.7,124.98,2.46,2.48,2.49,94.34,107.24,C4
117272,161.8,124.96,2.23,2.5,2.26,85.62,109.06,C4
117272,161.9,124.99,1.98,2.06,2,82.66,121.52,C5
117272,162,124.96,1.71,1.63,1.71,49.79,132.15,ST
117272,162.1,124.96,1.49,1.41,1.49,55.56,134.89,ST
117272,162.2,124.96,1.43,1.46,1.44,61.06,134.58,ST
117272,162.3,125.07,1.41,1.4,1.42,42.81,135.49,C5
117272,162.4,124.95,1.39,1.45,1.4,30.6,135.49,C5
117272,162.5,124.98,1.4,1.36,1.4,38.25,137.62,C4
117272,162.6,124.92,1.4,1.33,1.42,58.78,133.37,CY
117272,162.7,125.02,1.41,1.7,1.43,63.21,131.24,C4
117272,162.8,124.91,1.52,1.37,1.55,47.37,132.15,C5
117272,162.9,124.96,1.55,1.58,1.57,80.38,133.06,C5
117272,163,124.86,1.58,1.72,1.6,99.3,132.18,CY
117272,163.1,124.99,1.56,1.51,1.59,58.11,134.28,C6
117272,163.2,125.05,1.49,1.59,1.5,42.67,138.23,C6
117272,163.3,125.01,1.42,1.41,1.42,17.85,141.27,C6
117272,163.4,125.64,1.39,1.24,1.4,21.47,140.96,C4
117272,163.5,125.15,1.36,1.49,1.36,30.73,140.66,CY
117272,163.6,125.06,1.36,1.31,1.36,15.43,142.79,C4
117272,163.7,125.04,1.36,1.26,1.35,22.95,143.42,C4
117272,163.8,125.03,1.35,1.29,1.35,16.1,141.27,ST
117272,163.9,125.36,1.34,1.53,1.36,31.13,139.75,C4
117272,164,125.49,1.33,1.38,1.35,17.98,142.18,C4
117272,164.1,125.65,1.28,1.26,1.29,12.75,141.27,C4
117272,164.2,125.52,1.25,1.26,1.26,15.03,140.35,C4
117272,164.3,125.47,1.24,1.25,1.24,13.96,140.35,C4
117272,164.4,125.84,1.23,1.24,1.24,20.67,140.38,C4
117272,164.5,126.61,1.25,1.25,1.25,13.69,139.44,C4
117272,164.6,126.73,1.26,1.31,1.27,21.34,138.84,CY
117272,164.7,126.61,1.27,1.36,1.28,19.06,140.35,CY
117272,164.8,126.76,1.28,1.2,1.28,12.88,144.61,C4
117272,164.9,126.89,1.26,1.24,1.25,16.77,145.82,C4
117272,165,129.01,1.24,1.25,1.23,16.64,145.22,C4
117272,165.1,125.64,1.24,1.14,1.22,15.7,142.51,C4
117272,165.2,124.13,1.25,1.15,1.22,10.07,141.27,C4
117272,165.3,124.29,1.23,1.15,1.21,20,137.92,C4
117272,165.4,125.31,1.24,1.2,1.22,12.48,140.66,C4
117272,165.5,124.1,1.24,1.23,1.22,6.17,140.96,C4
117272,165.6,124.14,1.23,1.18,1.22,17.45,144.94,C4
117272,165.7,123.68,1.22,1.16,1.21,12.88,141.27,C4
117272,165.8,129.55,1.27,1.22,1.27,19.32,138.87,CY
117272,165.9,126.12,1.3,1.28,1.3,24.96,136.41,CY
117272,166,124.21,1.31,1.53,1.3,30.19,136.41,C4
117272,166.1,124.33,1.31,1.1,1.29,11.41,140.05,C4
117272,166.2,124.78,1.28,1.2,1.23,20.26,138.84,C4
117272,166.3,124.5,1.25,1.15,1.22,16.64,138.84,C4
117272,166.4,130.01,1.24,1.2,1.22,10.47,140.96,C3
117272,166.5,122.79,1.23,1.18,1.23,11.94,142.51,C4
117272,166.6,126.54,1.23,1.19,1.23,11.54,141.57,C4
117272,166.7,123.75,1.24,1.28,1.24,13.96,141.27,C4
117272,166.8,147.18,1.25,1.27,1.26,18.92,140.35,C4
117272,166.9,126.99,1.25,1.27,1.25,6.44,140.35,C4
117272,167,127.08,1.25,1.21,1.25,8.99,138.23,C3
117272,167.1,125.03,1.26,1.23,1.26,15.43,139.14,C3
117272,167.2,125.21,1.26,1.31,1.27,22.01,138.23,C3
117272,167.3,125.5,1.27,1.27,1.28,20.4,138.84,CY
117272,167.4,125.68,1.29,1.29,1.29,25.77,137.01,CY
117272,167.5,125.23,1.32,1.31,1.33,26.44,134.58,CY
117272,167.6,125.27,1.38,1.5,1.4,46.57,133.98,CY
117272,167.7,125.37,1.41,1.42,1.44,32.34,132.46,CY
117272,167.8,125.27,1.39,1.59,1.41,29.12,135.8,C3
117272,167.9,125.08,1.35,1.28,1.35,17.45,136.1,CY
117272,168,126.96,1.44,1.21,1.42,28.18,137.35,CY
117272,168.1,124.95,1.49,1.48,1.53,48.71,118.18,CY
117272,168.2,124.89,1.53,2.22,1.57,48.04,113.92,C2
117272,168.3,125.25,1.54,1.41,1.58,43.61,130.33,C2
117272,168.4,125.4,1.32,1.2,1.31,28.99,139.14,C2
117272,168.5,125.2,1.22,1.21,1.22,18.12,138.23,C3
117272,168.6,125.2,1.21,1.27,1.21,15.16,138.23,C3
117272,168.7,125.35,1.21,1.23,1.21,6.17,138.23,C3
117272,168.8,125.17,1.2,1.2,1.2,8.86,138.84,C3
117272,168.9,125.12,1.21,1.21,1.2,21.34,137.92,C3
117272,169,125.08,1.29,1.21,1.27,26.7,138.84,ST
117272,169.1,125.18,1.34,1.13,1.35,54.08,132.15,ST
117272,169.2,124.86,1.34,1.76,1.37,87.9,126.08,C3
117272,169.3,124.74,1.38,1.35,1.41,51.93,133.4,C3
117272,169.4,124.84,1.31,1.24,1.33,48.58,138.53,CY
117272,169.5,125.05,1.27,1.41,1.28,22.68,137.01,C3
117272,169.6,125.18,1.28,1.24,1.28,13.69,137.01,C5
117272,169.7,125.17,1.25,1.19,1.24,8.59,134.89,C3
117272,169.8,125.24,1.21,1.18,1.21,8.72,134.89,C3
117272,169.9,125.25,1.2,1.21,1.2,10.07,136.71,CY
117272,170,125.22,1.21,1.21,1.21,11.41,138.53,C3
117272,170.1,125.12,1.21,1.18,1.2,10.07,137.92,C3
117272,170.2,125.07,1.2,1.21,1.2,11.14,138.23,C3
117272,170.3,125.13,1.22,1.18,1.21,11,137.92,C3
117272,170.4,125.19,1.32,1.19,1.3,25.09,136.71,C3
117272,170.5,125.25,1.54,1.26,1.54,39.99,128.81,C3
117272,170.6,125.21,1.83,2.13,1.87,63.74,117.27,C4
117272,170.7,125.25,2.17,2.37,2.21,99.84,104.81,S1
117272,170.8,125.3,2.41,2.45,2.43,95.82,96.61,S1
117272,170.9,125.37,2.42,2.46,2.44,116.21,91.44,S2
117272,171,125.35,2.45,2.52,2.47,91.39,89.92,S2
117272,171.1,125.36,2.44,2.48,2.45,108.43,88.1,S2
117272,171.2,125.36,2.47,2.47,2.48,102.53,85.37,S4
117272,171.3,125.34,2.5,2.52,2.51,94.74,84.15,S4
117272,171.4,125.33,2.53,2.52,2.53,108.16,83.85,S3
117272,171.5,125.33,2.51,2.54,2.52,86.42,83.85,S3
117272,171.6,125.24,2.53,2.55,2.55,64.55,82.94,S2
117272,171.7,125.23,2.56,2.59,2.58,51.53,78.68,S2
117272,171.8,125.09,2.53,2.71,2.57,49.65,73.52,S2
117272,171.9,125.26,2.59,2.72,2.62,60.52,72.3,S2
117272,172,125.12,2.58,2.67,2.6,59.45,77.17,S1
117272,172.1,125.08,2.51,2.57,2.53,81.73,85.37,S1
117272,172.2,125.06,2.48,2.52,2.5,95.14,88.71,S1
117272,172.3,125.12,2.49,2.47,2.48,107.36,87.19,S1
117272,172.4,125.22,2.49,2.48,2.48,125.34,90.53,C4
117272,172.5,125.17,2.45,2.49,2.44,112.59,95.39,C4
117272,172.6,125.2,2.39,2.38,2.41,104.94,102.99,C4
117272,172.7,125.23,2.39,2.43,2.41,116.88,102.71,C4
117272,172.8,125.15,2.4,2.47,2.42,134.06,98.73,C4
117272,172.9,125.15,2.42,2.48,2.44,134.2,96.91,C4
117272,173,125.12,2.44,2.48,2.46,123.06,95.39,C4
117272,173.1,125.29,2.44,2.54,2.45,134.87,93.87,C4
117272,173.2,125.29,2.46,2.49,2.46,105.34,95.39,C4
117272,173.3,125.31,2.41,2.45,2.44,120.51,96,C4
117272,173.4,125.25,2.25,2.46,2.28,119.97,98.43,C4
117272,173.5,125.34,2.15,2.23,2.14,91.66,116.35,C4
117272,173.6,125.26,2.11,1.59,2.11,97.69,119.09,S2
117272,173.7,125.29,2.13,2.44,2.14,88.17,99.04,S2
117272,173.8,125.27,2.3,2.51,2.35,101.99,87.19,S2
117272,173.9,125.26,2.41,2.46,2.43,91.79,85.98,S2
117272,174,125.2,2.46,2.47,2.47,106.95,87.49,S2
117272,174.1,125.14,2.45,2.54,2.47,95.28,88.41,S2
117272,174.2,125.23,2.48,2.51,2.5,112.86,87.8,S2
117272,174.3,125.25,2.45,2.54,2.47,90.58,86.28,S2
117272,174.4,125.37,2.51,2.52,2.52,95.68,84.46,S2
117272,174.5,125.2,2.54,2.61,2.55,86.69,83.85,S2
117272,174.6,125.3,2.52,2.64,2.55,92.59,82.3,SD
117272,174.7,125.29,2.58,2.72,2.59,83.07,88.71,S2
117272,174.8,125.27,2.52,2.5,2.53,102.26,94.18,S2
117272,174.9,125.23,2.47,2.51,2.48,101.05,92.35,S2
117272,175,125.23,2.48,2.48,2.49,104,92.96,S7
117272,175.1,125.2,2.48,2.51,2.49,124.8,96,S7
117272,175.2,125.22,2.5,2.53,2.5,98.77,97.22,S7
117272,175.3,125.19,2.54,2.52,2.55,105.34,96.3,S7
117272,175.4,125.29,2.51,2.66,2.54,85.21,90.84,S7
117272,175.5,125.21,2.56,2.72,2.58,100.65,92.96,S7
117272,175.6,125.31,2.58,2.48,2.6,89.64,96.61,S7
117272,175.7,125.39,2.54,2.62,2.54,91.39,85.06,S7
117272,175.8,125.37,2.59,2.6,2.59,76.36,77.77,S7
117272,175.9,125.28,2.6,2.59,2.6,63.88,75.65,S7
117272,176,125.26,2.59,2.62,2.59,66.83,78.38,S7
117272,176.1,125.22,2.58,2.58,2.58,73.4,78.99,S7
117272,176.2,125.35,2.57,2.64,2.58,63.88,78.99,S7
117272,176.3,125.37,2.58,2.59,2.59,58.38,80.51,S7
117272,176.4,125.34,2.56,2.58,2.57,72.87,78.38,S7
117272,176.5,125.33,2.56,2.56,2.57,70.32,76.86,S7
117272,176.6,125.32,2.53,2.57,2.54,61.33,81.11,S7
117272,176.7,125.22,2.53,2.57,2.54,76.49,82.63,S7
117272,176.8,125.23,2.49,2.56,2.51,58.11,82.03,S7
117272,176.9,125.3,2.5,2.54,2.52,57.17,79.6,S7
117272,177,125.23,2.49,2.55,2.5,63.88,78.68,S7
117272,177.1,125.29,2.54,2.59,2.55,56.23,78.99,S7
117272,177.2,125.23,2.54,2.55,2.56,85.89,79.6,S7
117272,177.3,125.25,2.53,2.55,2.54,82.13,82.06,S7
117272,177.4,125.29,2.55,2.51,2.55,71.26,82.03,S7
117272,177.5,125.22,2.53,2.57,2.54,57.97,79.9,S7
117272,177.6,125.29,2.55,2.59,2.56,60.52,80.51,S2
117272,177.7,125.34,2.5,2.56,2.53,75.82,79.29,S2
117272,177.8,125.32,2.52,2.6,2.55,55.96,77.17,S2
117272,177.9,125.3,2.56,2.64,2.58,76.09,76.25,S2
117272,178,125.31,2.56,2.67,2.57,63.88,81.14,S2
117272,178.1,125.29,2.57,2.53,2.59,73.27,84.46,S2
117272,178.2,125.17,2.55,2.57,2.56,86.56,78.99,S2
117272,178.3,125.18,2.51,2.6,2.55,72.33,76.25,S2
117272,178.4,125.22,2.52,2.78,2.57,77.97,79.29,S1
117272,178.5,125.24,2.55,2.56,2.57,83.74,85.37,S1
117272,178.6,125.23,2.53,2.52,2.54,103.87,88.71,S1
117272,178.7,125.36,2.47,2.51,2.48,92.86,89.95,S1
117272,178.8,125.28,2.55,2.47,2.56,109.5,86.28,S1
117272,178.9,125.17,2.56,2.69,2.56,88.97,85.67,S1
117272,179,125.17,2.59,2.54,2.6,85.08,87.8,S1
117272,179.1,125.26,2.53,2.57,2.53,112.86,88.71,S1
117272,179.2,125.28,2.49,2.56,2.5,97.96,87.49,S1
117272,179.3,125.3,2.51,2.56,2.53,115.68,88.1,S1
117272,179.4,125.26,2.5,2.57,2.52,103.46,88.44,S1
117272,179.5,125.25,2.49,2.51,2.51,99.84,89.32,S1
117272,179.6,125.34,2.52,2.55,2.54,96.89,88.71,S1
117272,179.7,125.24,2.5,2.6,2.53,111.25,88.71,S1
117272,179.8,125.27,2.54,2.59,2.55,117.82,89.92,S1
117272,179.9,125.17,2.53,2.57,2.54,110.71,89.92,S1
117272,180,125.13,2.55,2.59,2.57,98.37,86.58,S1
117272,180.1,125.11,2.48,2.61,2.51,99.3,82.94,S1
117272,180.2,125.12,2.52,2.67,2.55,81.32,83.54,S1
117272,180.3,125.21,2.59,2.57,2.6,93.4,85.37,S1
117272,180.4,125.24,2.55,2.57,2.57,107.36,81.45,S1
117272,180.5,125.12,2.5,2.68,2.54,93.94,77.47,S1
117272,180.6,125.21,2.57,2.64,2.61,96.89,87.49,S1
117272,180.7,125.28,2.54,2.65,2.56,97.43,90.53,S1
117272,180.8,125.2,2.54,2.57,2.56,103.46,87.8,S1
117272,180.9,125.26,2.49,2.57,2.51,131.91,89.92,S1
117272,181,125.23,2.47,2.51,2.5,114.07,89.32,S1
117272,181.1,125.22,2.49,2.55,2.51,102.12,89.62,S1
117272,181.2,125.24,2.51,2.58,2.54,101.72,91.14,S1
117272,181.3,125.2,2.49,2.54,2.51,123.19,91.14,S1
117272,181.4,125.31,2.49,2.55,2.51,113.93,92.39,S1
117272,181.5,125.24,2.53,2.56,2.53,113.8,94.18,S1
117272,181.6,125.19,2.53,2.56,2.54,103.2,96.61,S1
117272,181.7,125.19,2.52,2.56,2.53,119.43,99.04,S1
117272,181.8,125.22,2.43,2.54,2.45,130.57,103.9,S1
117272,181.9,125.15,2.32,2.37,2.35,164.25,111.8,S1
117272,182,125.27,2.12,2.31,2.14,102.79,119.39,C5
117272,182.1,125.15,1.97,1.94,1.98,101.72,130.39,CY
117272,182.2,125.6,1.91,1.68,1.91,90.45,139.14,ST
117272,182.3,124.89,1.98,2.03,1.98,112.59,141.27,C5
117272,182.4,132.69,2.17,2.08,2.18,86.69,128.81,S1
117272,182.5,125.06,2.31,2.51,2.33,120.51,106.33,ST
117272,182.6,124.99,2.46,2.66,2.48,113.8,102.38,ST
117272,182.7,125.02,2.52,2.51,2.52,130.84,108.46,ST
117272,182.8,125.18,2.5,2.47,2.49,135.54,106.36,ST
117272,182.9,125.08,2.5,2.48,2.51,131.91,100.86,ST
117272,183,125.08,2.48,2.66,2.51,115.54,100.25,ST
117272,183.1,125.1,2.49,2.52,2.52,119.3,102.08,ST
117272,183.2,125.07,2.51,2.45,2.52,117.42,103.6,ST
117272,183.3,125.01,2.51,2.51,2.52,123.33,100.56,ST
117272,183.4,125.11,2.5,2.64,2.5,122.79,99.95,ST
117272,183.5,125.09,2.49,2.46,2.51,136.61,101.77,ST
117272,183.6,125.06,2.47,2.5,2.49,148.69,103.6,S2
117272,183.7,125.01,2.41,2.56,2.45,138.35,103.6,S2
117272,183.8,125.1,2.46,2.52,2.48,109.91,102.38,S2
117272,183.9,125.03,2.48,2.51,2.48,103.2,105.42,S2
117272,184,125.07,2.5,2.46,2.5,115.41,102.38,S2
117272,184.1,125.08,2.46,2.56,2.49,133.93,93.57,S2
117272,184.2,124.99,2.51,2.65,2.54,107.49,84.76,ST
117272,184.3,125.09,2.58,2.59,2.59,97.56,84.15,ST
117272,184.4,125.05,2.6,2.59,2.6,95.28,88.41,ST
117272,184.5,125.12,2.51,2.6,2.53,107.76,87.49,ST
117272,184.6,125.07,2.52,2.53,2.53,127.35,89.01,ST
117272,184.7,125.05,2.49,2.5,2.51,123.59,90.53,ST
117272,184.8,125.17,2.49,2.59,2.52,97.69,88.71,ST
117272,184.9,125.26,2.55,2.56,2.58,107.09,83.85,ST
117272,185,125.19,2.53,2.76,2.58,101.18,76.56,ST
117272,185.1,125.12,2.58,2.7,2.63,101.45,77.17,ST
117272,185.2,125.12,2.57,2.65,2.6,96.89,83.24,ST
117272,185.3,124.94,2.55,2.61,2.56,117.42,89.92,S1
117272,185.4,124.97,2.53,2.56,2.53,123.33,94.48,S1
117272,185.5,124.98,2.53,2.51,2.54,131.65,92.66,S1
117272,185.6,125,2.53,2.56,2.54,117.82,91.14,S1
117272,185.7,124.96,2.48,2.64,2.51,130.3,89.01,S1
117272,185.8,124.94,2.47,2.65,2.51,123.73,91.14,S1
117272,185.9,125.17,2.44,2.54,2.49,129.36,94.79,S1
117272,186,125.12,2.41,2.49,2.44,117.69,100.25,S1
117272,186.1,125.23,2.47,2.44,2.48,114.6,102.68,S1
117272,186.2,125.12,2.46,2.5,2.47,125.47,98.43,S1
117272,186.3,125.23,2.55,2.58,2.57,121.72,88.1,S1
117272,186.4,125.1,2.67,2.78,2.7,79.31,78.08,ST
117272,186.5,125.16,2.69,2.87,2.69,80.65,81.72,ST
117272,186.6,125.22,2.63,2.54,2.63,107.36,97.22,ST
117272,186.7,125.14,2.51,2.42,2.51,128.42,101.77,S2
117272,186.8,125.22,2.44,2.53,2.45,116.88,97.82,S2
117272,186.9,125.3,2.44,2.48,2.46,98.63,98.43,S2
117272,187,125.21,2.46,2.49,2.47,136.88,99.34,S2
117272,187.1,125.25,2.46,2.47,2.47,131.11,97.22,S2
117272,187.2,125.19,2.48,2.51,2.49,119.97,94.48,S2
117272,187.3,125.17,2.51,2.51,2.51,88.43,91.75,S2
117272,187.4,125.07,2.5,2.54,2.5,117.69,89.62,S2
117272,187.5,125.09,2.55,2.53,2.55,111.38,86.89,ST
117272,187.6,125.13,2.54,2.6,2.57,96.08,77.17,ST
117272,187.7,125.08,2.58,2.78,2.61,83.47,69.87,ST
117272,187.8,124.97,2.63,2.71,2.67,86.69,69.87,ST
117272,187.9,125.11,2.6,2.69,2.62,73.54,73.22,ST
117272,188,125.22,2.57,2.6,2.58,86.42,78.68,ST
117272,188.1,125.22,2.63,2.52,2.61,119.3,81.72,ST
117272,188.2,125.19,2.53,2.53,2.53,94.21,83.24,ST
117272,188.3,125.19,2.52,2.55,2.53,102.93,84.76,ST
117272,188.4,125.13,2.52,2.51,2.52,112.19,89.01,ST
117272,188.5,125.16,2.54,2.56,2.55,106.55,92.05,ST
117272,188.6,125.06,2.47,2.62,2.5,94.34,93.27,S2
117272,188.7,125.09,2.5,2.53,2.52,105.61,96.3,S2
117272,188.8,125.08,2.52,2.53,2.51,126.28,96.3,S2
117272,188.9,125.03,2.5,2.52,2.51,143.45,95.73,S2
117272,189,125.12,2.46,2.52,2.48,124.94,95.39,S2
